NO_INPUT,302.69999999999993,28,315,284
NO_INPUT,330.69999999999993,31,315,276
SPACE,361.69999999999993,-20,315,268
NO_INPUT,341.69999999999993,-17,315,260
NO_INPUT,324.69999999999993,-14,315,252
NO_INPUT,310.69999999999993,-11,315,244
NO_INPUT,299.69999999999993,-8,315,236
NO_INPUT,291.69999999999993,-5,315,228
NO_INPUT,286.69999999999993,-2,315,220
NO_INPUT,284.69999999999993,1,315,212
NO_INPUT,285.69999999999993,4,315,204
NO_INPUT,289.69999999999993,7,315,196
NO_INPUT,296.69999999999993,10,315,188
NO_INPUT,306.69999999999993,13,315,180
SPACE,319.69999999999993,-20,315,172
NO_INPUT,299.69999999999993,-17,315,164
NO_INPUT,282.69999999999993,-14,315,156
NO_INPUT,268.69999999999993,-11,315,148
NO_INPUT,257.69999999999993,-8,315,140
NO_INPUT,249.69999999999993,-5,315,132
NO_INPUT,244.69999999999993,-2,315,124
NO_INPUT,242.69999999999993,1,507,612
NO_INPUT,243.69999999999993,4,507,604
NO_INPUT,247.69999999999993,7,507,596
NO_INPUT,254.69999999999993,10,507,588
NO_INPUT,264.69999999999993,13,507,580
NO_INPUT,277.69999999999993,16,507,572
NO_INPUT,293.69999999999993,19,507,564
NO_INPUT,312.69999999999993,22,507,556
SPACE,334.69999999999993,-20,507,548
NO_INPUT,314.69999999999993,-17,507,540
NO_INPUT,297.69999999999993,-14,507,532
NO_INPUT,283.69999999999993,-11,507,524
NO_INPUT,272.69999999999993,-8,507,516
NO_INPUT,264.69999999999993,-5,507,508
NO_INPUT,259.69999999999993,-2,507,500
NO_INPUT,257.69999999999993,1,507,492
NO_INPUT,258.69999999999993,4,507,484
NO_INPUT,262.69999999999993,7,507,476
NO_INPUT,269.69999999999993,10,507,468
NO_INPUT,279.69999999999993,13,507,460
NO_INPUT,292.69999999999993,16,507,452
NO_INPUT,308.69999999999993,19,507,444
NO_INPUT,327.69999999999993,22,507,436
SPACE,349.69999999999993,-20,507,428
NO_INPUT,329.69999999999993,-17,507,420
NO_INPUT,312.69999999999993,-14,507,412
NO_INPUT,298.69999999999993,-11,507,404
NO_INPUT,287.69999999999993,-8,507,396
NO_INPUT,279.69999999999993,-5,507,388
NO_INPUT,274.69999999999993,-2,507,380
NO_INPUT,272.69999999999993,1,507,372
NO_INPUT,273.69999999999993,4,507,364
NO_INPUT,277.69999999999993,7,507,356
NO_INPUT,284.69999999999993,10,507,348
NO_INPUT,294.69999999999993,13,507,340
